sale_date,product_name,brand,series,cpu,gpu,ram,quantity,buying_price,unit_price,unit_profit,tva_percentage,unit_price_with_tva,total_amount,total_cost,total_profit,profit_margin,date,year,month,week,day_of_week,hour
2024-08-05 19:30:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 16GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,16 GB,2,1986.8559317360969,2927.0,940.1440682639031,8.066583652537123,3163.1089035097616,6326.217807019523,3973.7118634721937,1880.2881365278063,47.31818010792628,2024-08-05,2024,8,32,Monday,19
2024-08-05 18:27:00,"DELL G15 5530 | 15.6"" | i5- 13450HX | RTX 3050 | 16GB RAM | 512GB SSD",DELL,G15,Intel core i5- 13450HX,RTX 3050,16 GB,1,1817.1643462271322,2459.0,641.8356537728678,3.7381801866358395,2550.921850789375,2550.921850789375,1817.1643462271322,641.8356537728678,35.32072677440938,2024-08-05,2024,8,32,Monday,18
2024-08-05 19:52:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 32GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,1,2004.1603828114107,3059.0,1054.8396171885893,2.5347171131856236,3136.5369964923484,3136.5369964923484,2004.1603828114107,1054.8396171885893,52.63249519526345,2024-08-05,2024,8,32,Monday,19
2024-08-05 17:23:00,MSI CYBORG 15 A13V 15'' FHD | I7-13620H | RTX 4050 6G | 8GB RAM | 512GB NVME,MSI,CYBORG,Intel core i7-13620H,RTX 4050,8 GB,2,2373.5848120536634,3330.0,956.4151879463366,5.456592191001432,3511.7045199603476,7023.409039920695,4747.169624107327,1912.8303758926731,40.294123179817234,2024-08-05,2024,8,32,Monday,17
2024-08-06 10:11:00,"MSI Thin 15 B13UDX-3258XFR FHD 15.6"" IPS | Intel i5-13420H | RTX 3050 | 8GB Ram | 512 GB NVMe",MSI,Thin,Intel core I5-13420H,RTX 3050,8 GB,5,1624.3766850138484,2399.0,774.6233149861516,1.185260448662222,2427.434398163407,12137.171990817034,8121.883425069242,3873.1165749307584,47.68741894245716,2024-08-06,2024,8,32,Tuesday,10
2024-08-06 18:48:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 8GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,8 GB,2,1481.5649755255695,2149.0,667.4350244744305,7.587945476302646,2312.064948285744,4624.129896571488,2963.129951051139,1334.870048948861,45.04932524053932,2024-08-06,2024,8,32,Tuesday,18
2024-08-06 09:59:00,MSI THIN 15 B13UCX FHD | INTEL CORE I5-13420H | RTX 2050 | 16 GB | 512 SSD + Sac A dos,MSI,THIN,Intel core I5-13420H,RTX 2050,16 GB,1,1351.525257978971,2129.0,777.474742021029,9.556428757689245,2332.4563682512044,2332.4563682512044,1351.525257978971,777.474742021029,57.525727871607856,2024-08-06,2024,8,32,Tuesday,9
2024-08-08 17:39:00,"Lenovo LOQ 15IAX9 15.6"" FHD IPS | i5-12450HX | RTX 2050 | 16GB Ram | 512GB NVMe | Windows 11 Home",Lenovo,LOQ,Intel core I5-12450HX,RTX 2050,16 GB,4,1380.1532231087006,2249.0,868.8467768912994,7.372653200164409,2414.8109704716976,9659.24388188679,5520.612892434802,3475.3871075651978,62.95292162809877,2024-08-08,2024,8,32,Thursday,17
2024-08-08 15:40:00,ASUS V16 V3607VJ-RP109 | Intel 7 240H | RTX 3050 | 32 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 7 240H,RTX 3050,32 GB,5,2132.3764984318436,2919.0,786.6235015681564,1.5854643368675156,2965.279703993163,14826.398519965815,10661.882492159219,3933.117507840782,36.88952219022493,2024-08-08,2024,8,32,Thursday,15
2024-08-09 16:15:00,"GIGABYTE G6 KF | 16"" | i7-13620H | RTX 4060 | 16 GB RAM | 1TB SSD",GIGABYTE,G6,Intel core i7-13620H,RTX 4060,16 GB,3,2201.9806943797594,3349.0,1147.0193056202406,1.3094966900369656,3392.855044149338,10178.565132448013,6605.942083139278,3441.057916860722,52.09034341435614,2024-08-09,2024,8,32,Friday,16
2024-08-09 16:01:00,ASUS V16 V3607VJ-RP109 | Intel 7 240H | RTX 3050 | 16 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 7 240H,RTX 3050,16 GB,2,1953.4408366196935,2729.0,775.5591633803065,9.539969835279999,2989.3457768047915,5978.691553609583,3906.881673239387,1551.118326760613,39.702208986393615,2024-08-09,2024,8,32,Friday,16
2024-08-09 19:25:00,"Lenovo LOQ 15IAX9 15.6"" FHD IPS | i5-12450HX | RTX 2050 | 24GB Ram | 512GB NVMe | Windows 11 Home",Lenovo,LOQ,Intel core I5-12450HX,RTX 2050,24 GB,1,1831.1405514242167,2335.0,503.8594485757833,9.72918866945795,2562.176555431843,2562.176555431843,1831.1405514242167,503.8594485757833,27.51615369906442,2024-08-09,2024,8,32,Friday,19
2024-08-09 16:33:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 32GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,32 GB,2,1487.0468851819567,2279.0,791.9531148180433,6.41003510568888,2425.0847000586496,4850.169400117299,2974.0937703639133,1583.9062296360867,53.25676834467389,2024-08-09,2024,8,32,Friday,16
2024-08-10 17:45:00,MSI CYBORG 15 A13VE FHD | i5-13420H | RTX 4050 | 32GB RAM | SSD 512 GB,MSI,CYBORG,Intel core I5-13420H,RTX 4050,32 GB,5,2400.781976246307,3250.0,849.2180237536932,7.158097238609412,3482.638160254806,17413.190801274028,12003.909881231535,4246.090118768466,35.37255911432118,2024-08-10,2024,8,32,Saturday,17
2024-08-10 09:23:00,ASUS V16 V3607VJ-RP086 | Intel 5-210H | RTX 3050 | 8 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 3050,8 GB,5,1674.9490995971757,2379.0,704.0509004028243,2.9110519961044856,2448.253926987326,12241.26963493663,8374.74549798588,3520.2545020141215,42.034166923170865,2024-08-10,2024,8,32,Saturday,9
2024-08-10 17:11:00,ASUS V16 V3607VJ-RP086 | Intel 5-210H | RTX 3050 | 8 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 3050,8 GB,2,1674.9490995971757,2379.0,704.0509004028243,2.9110519961044856,2448.253926987326,4896.507853974652,3349.8981991943515,1408.1018008056485,42.034166923170865,2024-08-10,2024,8,32,Saturday,17
2024-08-10 20:35:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 32 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,32 GB,4,1791.6988278584247,2539.0,747.3011721415753,2.2554447458683766,2596.2657420975984,10385.062968390394,7166.795311433699,2989.2046885663012,41.709084167611294,2024-08-10,2024,8,32,Saturday,20
2024-08-10 11:55:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 32 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,32 GB,5,1791.6988278584247,2539.0,747.3011721415753,2.2554447458683766,2596.2657420975984,12981.328710487993,8958.494139292123,3736.5058607078763,41.709084167611294,2024-08-10,2024,8,32,Saturday,11
2024-08-10 20:35:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 16GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,1,2139.7014228569014,2895.0,755.2985771430986,5.104629857953324,3042.7790343877487,3042.7790343877487,2139.7014228569014,755.2985771430986,35.29925105787114,2024-08-10,2024,8,32,Saturday,20
2024-08-10 13:02:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 24 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,24 GB,2,1869.9464311032773,2499.0,629.0535688967227,3.6210622617823773,2589.4903459219418,5178.9806918438835,3739.8928622065546,1258.1071377934454,33.6401919559577,2024-08-10,2024,8,32,Saturday,13
2024-08-10 18:15:00,"Lenovo LOQ 15IRX9 15.6"" FHD | Intel Core i5-13450HX | RTX 3050 | 24GB Ram | 512 NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 3050,24 GB,5,1619.3999999999999,2699.0,1079.6000000000001,3.629301836816963,2796.9548565756895,13984.774282878447,8096.999999999999,5398.000000000001,66.66666666666669,2024-08-10,2024,8,32,Saturday,18
2024-08-10 12:39:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 16GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,16 GB,4,1634.872786348441,2195.0,560.127213651559,2.4041677639819286,2247.7714824194036,8991.085929677614,6539.491145393764,2240.508854606236,34.26121092287721,2024-08-10,2024,8,32,Saturday,12
2024-08-10 08:44:00,ASUS V16 V3607VJ-RP086 | Intel 5-210H | RTX 3050 | 8 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 3050,8 GB,4,1674.9490995971757,2379.0,704.0509004028243,2.9110519961044856,2448.253926987326,9793.015707949304,6699.796398388703,2816.203601611297,42.034166923170865,2024-08-10,2024,8,32,Saturday,8
2024-08-10 14:45:00,"Lenovo LOQ 15IRX9 15.6"" FHD | Intel Core i5-13450HX | RTX 3050 | 24GB Ram | 512 NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 3050,24 GB,5,1619.3999999999999,2699.0,1079.6000000000001,3.629301836816963,2796.9548565756895,13984.774282878447,8096.999999999999,5398.000000000001,66.66666666666669,2024-08-10,2024,8,32,Saturday,14
2024-08-11 11:22:00,"ASUS V16 V3607VU-RP246 | 16"" FHD 144Hz | Intel 7 240H | RTX 4050 | 8 GB | 512 GB SSD |",ASUS,V16,Intel Ultra core 7 240H,RTX 4050,8 GB,3,2304.1537527092387,3099.0,794.8462472907613,3.3290198344001523,3202.1663246680605,9606.498974004182,6912.461258127716,2384.538741872284,34.49623300338252,2024-08-11,2024,8,32,Sunday,11
2024-08-11 21:14:00,MSI CYBORG 15 | Intel Core i5-13420H | RTX 4060 (8 GB) | 16 GB RAM | 512 GB SSD,MSI,CYBORG,Intel core I5-13420H,RTX 4060,16 GB,3,2361.465515993267,3289.0,927.5344840067328,4.961372443656412,3452.17953967186,10356.53861901558,7084.396547979802,2782.6034520201983,39.27791778981782,2024-08-11,2024,8,32,Sunday,21
2024-08-11 12:30:00,"GIGABYTE G6 KF | 16"" | i7-13620H | RTX 4060 | 16 GB RAM | 1TB SSD",GIGABYTE,G6,Intel core i7-13620H,RTX 4060,16 GB,1,2201.9806943797594,3349.0,1147.0193056202406,1.3094966900369656,3392.855044149338,3392.855044149338,2201.9806943797594,1147.0193056202406,52.09034341435614,2024-08-11,2024,8,32,Sunday,12
2024-08-11 19:18:00,ASUS TUF F17 TUF707ZC4-HX112W | Intel i5-12500H | RTX 3050 | 8 GB | 512 GB SSD,ASUS,TUF,Intel core I5-12500H,RTX 3050,8 GB,1,2166.765273347905,2799.0,632.2347266520951,9.690688297671034,3070.2423654518125,3070.2423654518125,2166.765273347905,632.2347266520951,29.17873636008661,2024-08-11,2024,8,32,Sunday,19
2024-08-12 20:04:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 16GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,2,2139.7014228569014,2895.0,755.2985771430986,5.104629857953324,3042.7790343877487,6085.558068775497,4279.402845713803,1510.597154286197,35.29925105787114,2024-08-12,2024,8,33,Monday,20
2024-08-12 15:54:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 24GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,1,1948.7469282033078,2969.0,1020.2530717966922,2.7970640394252375,3052.044831330535,3052.044831330535,1948.7469282033078,1020.2530717966922,52.35431327849933,2024-08-12,2024,8,33,Monday,15
2024-08-12 19:22:00,MSI THIN 15 B13UCX FHD | INTEL CORE I5-13420H | RTX 2050 | 8 GB | 512 SSD,MSI,THIN,Intel core I5-13420H,RTX 2050,8 GB,4,1403.1105815544518,2075.0,671.8894184455482,4.370861069626263,2165.695367194745,8662.78146877898,5612.442326217807,2687.557673782193,47.88570674887136,2024-08-12,2024,8,33,Monday,19
2024-08-12 14:46:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 32GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,3,2004.1603828114107,3059.0,1054.8396171885893,2.5347171131856236,3136.5369964923484,9409.610989477045,6012.481148434232,3164.518851565768,52.63249519526345,2024-08-12,2024,8,33,Monday,14
2024-08-12 20:53:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 8GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,8 GB,3,2102.76146988908,2799.0,696.2385301109198,4.297256589643226,2919.2802119441135,8757.840635832341,6308.284409667241,2088.7155903327593,33.110675655838705,2024-08-12,2024,8,33,Monday,20
2024-08-12 11:45:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 16GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,16 GB,3,1986.8559317360969,2927.0,940.1440682639031,8.066583652537123,3163.1089035097616,9489.326710529285,5960.567795208291,2820.4322047917094,47.31818010792628,2024-08-12,2024,8,33,Monday,11
2024-08-13 19:34:00,ASUS V16 V3607VJ-RP109 | Intel 7 240H | RTX 3050 | 32 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 7 240H,RTX 3050,32 GB,3,2132.3764984318436,2919.0,786.6235015681564,1.5854643368675156,2965.279703993163,8895.839111979489,6397.12949529553,2359.870504704469,36.88952219022493,2024-08-13,2024,8,33,Tuesday,19
2024-08-13 19:11:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 16GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,16 GB,3,1634.872786348441,2195.0,560.127213651559,2.4041677639819286,2247.7714824194036,6743.314447258211,4904.618359045323,1680.381640954677,34.26121092287721,2024-08-13,2024,8,33,Tuesday,19
2024-08-13 11:08:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 24 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,24 GB,5,1869.9464311032773,2499.0,629.0535688967227,3.6210622617823773,2589.4903459219418,12947.45172960971,9349.732155516387,3145.2678444836138,33.6401919559577,2024-08-13,2024,8,33,Tuesday,11
2024-08-13 10:53:00,MSI CYBORG 15 A13VE FHD | i5-13420H | RTX 4050 | 32GB RAM | SSD 512 GB,MSI,CYBORG,Intel core I5-13420H,RTX 4050,32 GB,4,2400.781976246307,3250.0,849.2180237536932,7.158097238609412,3482.638160254806,13930.552641019223,9603.127904985227,3396.8720950147726,35.37255911432118,2024-08-13,2024,8,33,Tuesday,10
2024-08-13 20:42:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 16 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,16 GB,3,1715.7522303139986,2425.0,709.2477696860014,4.887505167779041,2543.522000318642,7630.566000955925,5147.256690941996,2127.7433090580043,41.33742373490621,2024-08-13,2024,8,33,Tuesday,20
2024-08-13 19:56:00,"MSI Thin 15 B13UDX-3258XFR FHD 15.6"" IPS | Intel i5-13420H | RTX 3050 | 16GB Ram | 512 GB NVMe",MSI,Thin,Intel core I5-13420H,RTX 3050,16 GB,5,1678.3797487576808,2455.0,776.6202512423192,8.491983767203795,2663.478201484853,13317.391007424265,8391.898743788404,3883.101256211596,46.272022277268626,2024-08-13,2024,8,33,Tuesday,19
2024-08-14 10:25:00,MSI CYBORG 15 A13V 15'' FHD | I7-13620H | RTX 4050 6G | 8GB RAM | 512GB NVME,MSI,CYBORG,Intel core i7-13620H,RTX 4050,8 GB,2,2373.5848120536634,3330.0,956.4151879463366,5.456592191001432,3511.7045199603476,7023.409039920695,4747.169624107327,1912.8303758926731,40.294123179817234,2024-08-14,2024,8,33,Wednesday,10
2024-08-14 20:27:00,"Lenovo LOQ 15IRX9 15.6"" FHD | Intel Core i5-13450HX | RTX 3050 | 24GB Ram | 512 NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 3050,24 GB,3,1619.3999999999999,2699.0,1079.6000000000001,3.629301836816963,2796.9548565756895,8390.86456972707,4858.2,3238.8,66.66666666666669,2024-08-14,2024,8,33,Wednesday,20
2024-08-14 15:18:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 32GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,32 GB,4,1487.0468851819567,2279.0,791.9531148180433,6.41003510568888,2425.0847000586496,9700.338800234598,5948.187540727827,3167.8124592721733,53.25676834467389,2024-08-14,2024,8,33,Wednesday,15
2024-08-14 19:14:00,MSI CYBORG 15 A13VE FHD | i5-13420H | RTX 4050 | 32GB RAM | SSD 512 GB,MSI,CYBORG,Intel core I5-13420H,RTX 4050,32 GB,3,2400.781976246307,3250.0,849.2180237536932,7.158097238609412,3482.638160254806,10447.914480764417,7202.3459287389205,2547.6540712610795,35.37255911432118,2024-08-14,2024,8,33,Wednesday,19
2024-08-14 17:41:00,Gigabyte G6 MF-H2FR854KH | Intel Core i7-13620H | RTX 4050 | 16GB Ram | 1TB NVMe,GIGABYTE,G6,Intel core i7-13620H,RTX 4050,16 GB,3,2096.4765883785094,3059.0,962.5234116214906,6.467903667112945,3256.853173176985,9770.559519530954,6289.429765135528,2887.570234864472,45.91147914348716,2024-08-14,2024,8,33,Wednesday,17
2024-08-15 17:27:00,ASUS V16 V3607VU-RP209 | Intel 5 210H | RTX 4050 | 16 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 4050,16 GB,1,2109.4288422484524,2969.0,859.5711577515476,1.8790490260574548,3024.7889655836457,3024.7889655836457,2109.4288422484524,859.5711577515476,40.74899994423731,2024-08-15,2024,8,33,Thursday,17
2024-08-15 15:07:00,MSI THIN 15 B13UCX FHD | INTEL CORE I5-13420H | RTX 2050 | 8 GB | 512 SSD,MSI,THIN,Intel core I5-13420H,RTX 2050,8 GB,3,1403.1105815544518,2075.0,671.8894184455482,4.370861069626263,2165.695367194745,6497.086101584235,4209.3317446633555,2015.6682553366447,47.88570674887136,2024-08-15,2024,8,33,Thursday,15
2024-08-15 14:03:00,"Lenovo LOQ 15IRX10 15.6"" FHD IPS | Intel Core i5-13450HX | RTX 5050 | 24GB | 512GB NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 5050,24 GB,3,2545.279301749074,3325.0,779.720698250926,3.8053996848046987,3451.529539519756,10354.588618559268,7635.837905247222,2339.162094752778,30.633993594145636,2024-08-15,2024,8,33,Thursday,14
2024-08-15 17:37:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 16GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,4,2139.7014228569014,2895.0,755.2985771430986,5.104629857953324,3042.7790343877487,12171.116137550995,8558.805691427606,3021.194308572394,35.29925105787114,2024-08-15,2024,8,33,Thursday,17
2024-08-16 20:24:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 8GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,8 GB,1,2102.76146988908,2799.0,696.2385301109198,4.297256589643226,2919.2802119441135,2919.2802119441135,2102.76146988908,696.2385301109198,33.110675655838705,2024-08-16,2024,8,33,Friday,20
2024-08-16 08:06:00,MSI THIN 15 B13UCX FHD | INTEL CORE I5-13420H | RTX 2050 | 24 GB | 512 SSD + Sac A dos,MSI,THIN,Intel core I5-13420H,RTX 2050,24 GB,3,1453.5505081218794,2169.0,715.4494918781206,6.387926357773329,2307.5541227001036,6922.662368100311,4360.651524365638,2146.348475634362,49.22082087140866,2024-08-16,2024,8,33,Friday,8
2024-08-16 18:27:00,MSI CYBORG 15 A13V 15'' FHD | I7-13620H | RTX 4050 6G | 16GB RAM | 512GB NVME,MSI,CYBORG,Intel core i7-13620H,RTX 4050,16 GB,2,2458.876025727543,3390.0,931.123974272457,6.962700559185838,3626.0355489564,7252.0710979128,4917.752051455086,1862.247948544914,37.86786989380451,2024-08-16,2024,8,33,Friday,18
2024-08-17 08:35:00,MSI CYBORG 15 A13VE FHD | i5-13420H | RTX 4050 | 8GB RAM | SSD 512 GB,MSI,CYBORG,Intel core I5-13420H,RTX 4050,8 GB,3,1831.188912122444,2959.0,1127.811087877556,6.331731119758382,3146.35592383365,9439.067771500951,5493.566736367332,3383.433263632668,61.589008125347576,2024-08-17,2024,8,33,Saturday,8
2024-08-17 21:27:00,ASUS V16 V3607VJ-RP086 | Intel 5-210H | RTX 3050 | 8 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 3050,8 GB,3,1674.9490995971757,2379.0,704.0509004028243,2.9110519961044856,2448.253926987326,7344.761780961978,5024.8472987915275,2112.1527012084725,42.034166923170865,2024-08-17,2024,8,33,Saturday,21
2024-08-17 21:29:00,"DELL G15 5530 | 15.6"" | i5- 13450HX | RTX 3050 | 16GB RAM | 512GB SSD",DELL,G15,Intel core i5- 13450HX,RTX 3050,16 GB,3,1817.1643462271322,2459.0,641.8356537728678,3.7381801866358395,2550.921850789375,7652.765552368126,5451.493038681397,1925.5069613186033,35.32072677440938,2024-08-17,2024,8,33,Saturday,21
2024-08-17 21:55:00,MSI CYBORG 15 A13VE FHD | i5-13420H | RTX 4050 | 8GB RAM | SSD 512 GB,MSI,CYBORG,Intel core I5-13420H,RTX 4050,8 GB,5,1831.188912122444,2959.0,1127.811087877556,6.331731119758382,3146.35592383365,15731.77961916825,9155.94456061222,5639.05543938778,61.589008125347576,2024-08-17,2024,8,33,Saturday,21
2024-08-17 13:41:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 16GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,3,2139.7014228569014,2895.0,755.2985771430986,5.104629857953324,3042.7790343877487,9128.337103163245,6419.104268570704,2265.8957314292957,35.29925105787114,2024-08-17,2024,8,33,Saturday,13
2024-08-18 17:56:00,Pack Gigabyte G6 MF | Intel Core i7-13620H | RTX 4050 | 16GB Ram | 1TB NVMe | COOLINGPAD + Sac A Dos + Tapis + Souris,GIGABYTE,Gigabyte,Intel core i7-13620H,RTX 4050,16 GB,2,2189.8624676608065,3299.0,1109.1375323391935,2.0983441136030097,3368.2243723077636,6736.448744615527,4379.724935321613,2218.275064678387,50.64873016998028,2024-08-18,2024,8,33,Sunday,17
2024-08-18 09:37:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 24GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,24 GB,5,1396.5864937385597,2229.0,832.4135062614403,1.5227525095137953,2262.9421534370626,11314.710767185314,6982.9324686927985,4162.0675313072015,59.60343380044657,2024-08-18,2024,8,33,Sunday,9
2024-08-18 08:00:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 24GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,4,1948.7469282033078,2969.0,1020.2530717966922,2.7970640394252375,3052.044831330535,12208.17932532214,7794.987712813231,4081.012287186769,52.35431327849933,2024-08-18,2024,8,33,Sunday,8
2024-08-18 19:33:00,"ASUS V16 V3607VU-RP246 | 16"" FHD | Intel 7 240H | RTX 4050 | 16 GB | 512 GB SSD |",ASUS,V16,Intel Ultra core 7 240H,RTX 4050,16 GB,5,2433.734985683139,3179.0,745.2650143168612,9.18388361870904,3470.95566023876,17354.7783011938,12168.674928415694,3726.325071584306,30.622274762905977,2024-08-18,2024,8,33,Sunday,19
2024-08-18 11:42:00,MSI THIN 15 B13UCX FHD | INTEL CORE I5-13420H | RTX 2050 | 24 GB | 512 SSD + Sac A dos,MSI,THIN,Intel core I5-13420H,RTX 2050,24 GB,1,1453.5505081218794,2169.0,715.4494918781206,6.387926357773329,2307.5541227001036,2307.5541227001036,1453.5505081218794,715.4494918781206,49.22082087140866,2024-08-18,2024,8,33,Sunday,11
2024-08-18 08:06:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 16GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,16 GB,4,1986.8559317360969,2927.0,940.1440682639031,8.066583652537123,3163.1089035097616,12652.435614039046,7947.423726944387,3760.5762730556125,47.31818010792628,2024-08-18,2024,8,33,Sunday,8
2024-08-18 16:34:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 32GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,32 GB,2,1987.6398653382998,3017.0,1029.3601346617002,1.4180537144799796,3059.782680565861,6119.565361131722,3975.2797306765997,2058.7202693234003,51.78806043349816,2024-08-18,2024,8,33,Sunday,16
2024-08-19 21:56:00,"GIGABYTE G6 KF | 16"" | i7-13620H | RTX 4060 | 16 GB RAM | 1TB SSD",GIGABYTE,G6,Intel core i7-13620H,RTX 4060,16 GB,3,2201.9806943797594,3349.0,1147.0193056202406,1.3094966900369656,3392.855044149338,10178.565132448013,6605.942083139278,3441.057916860722,52.09034341435614,2024-08-19,2024,8,34,Monday,21
2024-08-19 19:28:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 8 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,8 GB,4,1773.1034202430817,2389.0,615.8965797569183,5.72280788469014,2525.7178803652478,10102.871521460991,7092.413680972327,2463.586319027673,34.735513604304174,2024-08-19,2024,8,34,Monday,19
2024-08-19 18:58:00,ASUS V16 V3607VJ-RP086 | Intel 5-210H | RTX 3050 | 16 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 3050,16 GB,3,1624.1618181605493,2449.0,824.8381818394507,2.650640588680904,2513.9141880167954,7541.742564050386,4872.485454481648,2474.514545518352,50.785468086771324,2024-08-19,2024,8,34,Monday,18
2024-08-20 09:43:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 32 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,32 GB,3,1791.6988278584247,2539.0,747.3011721415753,2.2554447458683766,2596.2657420975984,7788.797226292795,5375.096483575274,2241.903516424726,41.709084167611294,2024-08-20,2024,8,34,Tuesday,9
2024-08-20 09:25:00,"Lenovo LOQ 15IAX9 15.6"" FHD IPS | i5-12450HX | RTX 2050 | 24GB Ram | 512GB NVMe | Windows 11 Home",Lenovo,LOQ,Intel core I5-12450HX,RTX 2050,24 GB,4,1831.1405514242167,2335.0,503.8594485757833,9.72918866945795,2562.176555431843,10248.706221727372,7324.562205696867,2015.4377943031332,27.51615369906442,2024-08-20,2024,8,34,Tuesday,9
2024-08-20 08:57:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 24GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,24 GB,5,1396.5864937385597,2229.0,832.4135062614403,1.5227525095137953,2262.9421534370626,11314.710767185314,6982.9324686927985,4162.0675313072015,59.60343380044657,2024-08-20,2024,8,34,Tuesday,8
